sample,chrom,read_id,38,50,62,74,86,98,110,122
control,5mers_rand_ref_adapter_01,ce75fda5-18b6-4bff-a09f-400c59585449,907.875,869.6666666666666,715.0833333333334,825.3333333333334,662.4166666666666,693.25,695.8333333333334,657.1458333333334
control,5mers_rand_ref_adapter_01,cea496a3-c6f5-4e03-a9f0-bac9cb69ada8,758.1666666666666,880.6666666666666,808.3333333333334,631.6666666666666,730.5,650.8333333333334,853.9375,812.3333333333334
control,5mers_rand_ref_adapter_01,ceb322f6-fec5-43d7-81f1-ee8137fa7e6a,859.6666666666666,626.6666666666666,800.8333333333334,828.3833333333333,685.5,714.9166666666666,817.8,814.1111111111111
control,5mers_rand_ref_adapter_01,ceb3f330-ba74-4a61-ace6-ea1b8390d07e,862.6111111111111,730.6666666666666,676.0,857.0,780.5,775.0,669.3333333333334,807.0
control,5mers_rand_ref_adapter_01,ceb44784-7be1-4f2e-bd1f-cddd34c1e4b9,903.0,741.3333333333334,698.6666666666666,949.25,678.4166666666666,876.3333333333334,691.3333333333334,700.4166666666666
control,5mers_rand_ref_adapter_01,cebc29c2-4b88-4eb2-a11c-ea4bff7a70d5,1088.3333333333333,869.5833333333334,760.1666666666666,595.8333333333334,906.3333333333334,639.6666666666666,819.4166666666666,729.875
control,5mers_rand_ref_adapter_01,cf43b533-6cd4-45e6-974f-d741c935b13d,872.5,709.0,832.0,837.0952380952381,683.0,697.5833333333334,691.4166666666666,845.0
control,5mers_rand_ref_adapter_01,cf578347-b5ad-4630-af53-8dd988b07938,893.5,791.8333333333334,906.8333333333334,847.8958333333334,689.6666666666666,729.0,776.4166666666666,863.75
control,5mers_rand_ref_adapter_01,cf6b27f5-6ae4-4cda-a0a5-1e3ad4b3a0a8,900.75,750.0833333333334,891.5,887.5833333333334,771.0,810.4166666666666,672.5833333333334,859.9444444444445
control,5mers_rand_ref_adapter_01,cf8479e0-bb6a-44f5-a972-6ade9f040711,823.2,759.1666666666666,886.6666666666666,710.1794871794872,764.8333333333334,660.6666666666666,578.3333333333334,636.5
control,5mers_rand_ref_adapter_01,cfd4eead-bd13-4494-b9e7-9d4790b8fb4b,926.8333333333334,991.3333333333334,790.6666666666666,743.0416666666666,828.3333333333334,701.6666666666666,658.3333333333334,672.75
control,5mers_rand_ref_adapter_01,cfeefdc4-3954-4077-8471-0e434e24e329,872.3333333333334,796.5833333333334,,853.0833333333334,931.8333333333334,822.25,774.5,716.8541666666666
control,5mers_rand_ref_adapter_01,d0109091-c6ef-4c4f-bf6d-4bc95ed89d11,746.9166666666666,1005.8333333333334,881.6666666666666,861.5833333333334,803.4166666666666,812.1666666666666,803.6666666666666,860.0
control,5mers_rand_ref_adapter_01,d01f077d-18e4-428f-a1ab-d0e5f0183f20,890.574074074074,1033.6666666666667,862.1666666666666,695.8333333333334,856.75,910.75,774.5555555555555,700.3809523809524
control,5mers_rand_ref_adapter_01,d03551c9-89c2-41a2-a581-3b0270ba9a13,896.9166666666666,685.8333333333334,646.0,769.3589743589744,691.8333333333334,862.3333333333334,863.3333333333334,833.5
control,5mers_rand_ref_adapter_01,d039a72d-fae0-4a3f-a84e-a1be1442fa13,892.8333333333334,727.4166666666666,856.5,898.0333333333333,795.6666666666666,761.5,,888.6111111111111
control,5mers_rand_ref_adapter_01,d0545809-4bf2-43ca-9b30-1f4b68fe9e98,851.5833333333334,599.6666666666666,815.5,943.8333333333334,918.75,906.3333333333334,673.6666666666666,741.5
control,5mers_rand_ref_adapter_01,d05b4c18-d705-44ef-9cf6-ca4376ab63a8,854.0,878.8333333333334,916.5,724.8666666666667,741.8333333333334,637.75,809.1666666666666,774.5454545454545
control,5mers_rand_ref_adapter_01,d0b627b5-b114-4f7c-a83d-8da6b245fe98,897.5833333333334,865.6666666666666,778.5,844.8333333333334,819.6666666666666,915.6666666666666,684.5666666666667,950.7619047619048
control,5mers_rand_ref_adapter_01,d0d665a3-0b2c-4cd4-b467-3804419b5a8e,919.6666666666666,868.0,854.0833333333334,921.0,978.8333333333334,810.7916666666666,,816.1666666666666
control,5mers_rand_ref_adapter_01,d0d71453-f354-4d59-8cf4-27e84c43bb81,887.25,684.8333333333334,685.1666666666666,863.1666666666666,661.6666666666666,797.25,753.6666666666666,854.1666666666666
control,5mers_rand_ref_adapter_01,d0dee9b6-d89b-4ccf-a71d-4d43ed97e991,884.8333333333334,738.3333333333334,802.0,864.5555555555555,814.6666666666666,747.3333333333334,760.3333333333334,873.8333333333334
control,5mers_rand_ref_adapter_01,d1134c57-9418-45fb-b3d5-55cd80f9b76b,889.3333333333334,840.5,933.8333333333334,878.4166666666666,750.3333333333334,833.0,697.25,834.6111111111111
control,5mers_rand_ref_adapter_01,d116ca5b-9a9d-43d1-aa79-372a05a7042b,853.3888888888889,827.0,827.5,896.0,869.3333333333334,776.0,633.6666666666666,693.2083333333334
control,5mers_rand_ref_adapter_01,d11f907e-67d7-45fb-a68e-c154d70fd0b8,636.8333333333334,870.5833333333334,909.0,868.6666666666666,614.0,976.5,765.1666666666666,653.4166666666666
control,5mers_rand_ref_adapter_01,d12a5864-416a-49e8-9198-7c10bd93095c,,837.0416666666666,889.1666666666666,894.6111111111111,1035.5666666666666,897.3888888888889,578.4166666666666,679.6666666666666
control,5mers_rand_ref_adapter_01,d134d767-3f60-49c4-bb7a-92e9e8e98d06,908.5,828.0,798.0,875.1481481481482,738.25,709.5,723.0833333333334,889.5
control,5mers_rand_ref_adapter_01,d1589751-8213-4827-bb05-f1acbc6b96c4,1134.4444444444443,810.6666666666666,945.4166666666666,,,893.8333333333334,708.25,764.6111111111111
control,5mers_rand_ref_adapter_01,d1a8b4ca-0faf-453e-8d3e-eb16761b3dc7,911.0833333333334,671.3333333333334,871.0,805.75,971.8333333333334,756.25,751.0,852.875
control,5mers_rand_ref_adapter_01,d1acd48a-eb77-4586-9fdb-ae239231eeb0,919.9444444444443,832.5,907.5,882.3333333333334,754.1666666666666,784.25,824.3611111111111,808.6666666666666
control,5mers_rand_ref_adapter_01,d1b720f2-617b-4601-8b3c-803a2ca596ec,891.0,1044.0,872.0,,726.6666666666666,806.5,688.5833333333334,870.5
control,5mers_rand_ref_adapter_01,d1c93ad1-c637-4495-aba3-d49ef8d7e3d9,858.0,845.1666666666666,827.5833333333334,834.4166666666666,873.5,582.1666666666666,798.25,747.75
control,5mers_rand_ref_adapter_01,d1ce7a8a-c867-405f-ab29-1aa0cfa943ca,888.5,747.25,840.5,858.6111111111111,737.5,776.1666666666666,818.375,867.9444444444445
control,5mers_rand_ref_adapter_01,d1d10fe9-3115-4211-91a2-000bc6152894,892.0833333333334,791.9166666666666,648.1666666666666,878.0,805.5,830.3333333333334,916.5833333333334,848.6666666666666
control,5mers_rand_ref_adapter_01,d1e42471-7aeb-467a-88db-1bbc770eb4de,867.75,666.1666666666666,898.8333333333334,866.0,747.5,690.0,656.9166666666666,785.4166666666666
control,5mers_rand_ref_adapter_01,d1fca733-c981-4f91-82a4-5145a513e4ab,1089.6666666666667,1010.6666666666666,787.8333333333334,833.7333333333333,913.3333333333334,819.6666666666666,729.5,862.0
control,5mers_rand_ref_adapter_01,d20b8d8d-b9e0-47be-b400-3331920b87a4,845.5833333333334,844.3333333333334,804.6666666666666,795.6666666666666,863.4166666666666,723.5833333333334,635.8333333333334,710.75
control,5mers_rand_ref_adapter_01,d2432301-ede3-41d6-bd7f-af41ad9718bf,880.1666666666666,718.1666666666666,877.8333333333334,875.4166666666666,723.4166666666666,668.5,,886.0
control,5mers_rand_ref_adapter_01,d25cc266-14dc-4a3b-b61a-8fc08ffdac1c,877.5833333333334,729.0,917.0,867.1111111111111,818.8333333333334,817.1666666666666,730.8333333333334,866.5
control,5mers_rand_ref_adapter_01,d26598da-3f85-4993-92d7-dd0e3874301c,869.5833333333334,714.5,750.0,855.0,734.5,706.0833333333334,658.0,879.3888888888889
control,5mers_rand_ref_adapter_01,d286b47d-4a90-49a2-855e-3b793eb82401,882.1666666666666,894.4166666666666,722.3333333333334,639.6666666666666,776.1666666666666,867.1666666666666,924.8333333333334,771.9166666666666
control,5mers_rand_ref_adapter_01,d2870f2d-cfa8-4c25-9c80-223787fed4cd,659.3333333333334,867.0,1142.9166666666667,1008.1666666666666,850.5,815.6666666666666,846.3333333333334,734.5555555555555
control,5mers_rand_ref_adapter_01,d28c0abb-897e-4949-a97f-ff4a9922d317,906.8333333333334,763.1666666666666,821.8333333333334,901.2083333333334,800.4166666666666,739.1666666666666,,870.3333333333334
control,5mers_rand_ref_adapter_01,d2952f8b-5298-4c81-90ac-12882f65cb6f,839.0,670.0,917.1666666666666,858.9666666666667,803.0833333333334,758.0833333333334,717.5,878.625
control,5mers_rand_ref_adapter_01,d29656ac-714a-4b6e-8200-b5af3ba4c519,888.8333333333334,682.5,935.1666666666666,864.7222222222222,756.25,701.0833333333334,917.0,872.25
control,5mers_rand_ref_adapter_01,d2aea62d-294b-43f1-98db-4fb733cc2dab,843.7222222222222,882.8333333333334,806.3333333333334,793.4333333333333,766.25,740.9166666666666,798.0833333333334,701.3333333333334
control,5mers_rand_ref_adapter_01,d2e4630c-f4d5-4272-817e-fa28d44c1866,944.6111111111112,774.0,896.5,925.7083333333334,944.3333333333334,759.3333333333334,788.5833333333334,663.5
control,5mers_rand_ref_adapter_01,d303b02c-20c8-4d7f-b87d-2c94d0397565,881.1666666666666,887.1666666666666,853.6666666666666,804.8333333333334,695.6666666666666,612.8333333333334,780.6666666666666,642.5
control,5mers_rand_ref_adapter_01,d3103a73-52d5-4325-b9e2-14ddf3cce402,868.1666666666666,876.8333333333334,766.3333333333334,778.7222222222222,846.0,1005.1666666666666,720.5833333333334,696.75
control,5mers_rand_ref_adapter_01,d32e770f-80aa-4209-994d-e28c4e19465a,811.75,859.8333333333334,800.5833333333334,889.5833333333334,747.1666666666666,930.0,978.8571428571428,721.3333333333334
control,5mers_rand_ref_adapter_01,d3599382-456c-473f-a0dd-f0e540fcb980,834.5833333333334,778.0,768.6666666666666,907.9166666666666,846.6666666666666,725.5833333333334,678.3333333333334,803.5833333333334
control,5mers_rand_ref_adapter_01,d35aad24-7fa8-4379-929f-d39fe0cf3e9d,836.5,640.8333333333334,801.5833333333334,849.6666666666666,755.1666666666666,689.3333333333334,637.5,811.1666666666666
control,5mers_rand_ref_adapter_01,d39eda53-86ea-4cf3-926f-73e9ce74af1f,933.9166666666666,683.5,894.0833333333334,621.5555555555555,814.3333333333334,616.4166666666666,668.5,742.1428571428571
control,5mers_rand_ref_adapter_01,d3b26200-bb3b-4334-97ee-bf0c2552cd0d,834.0833333333334,724.0,,877.1666666666666,627.1666666666666,680.1666666666666,605.5,784.7222222222222
control,5mers_rand_ref_adapter_01,d3e0574c-c78e-474e-95fb-c64ef3e9e181,,867.6666666666666,724.3888888888889,853.3888888888889,,670.7,733.9166666666666,849.1666666666666
control,5mers_rand_ref_adapter_01,d3ebfbda-001c-450f-bea5-59736ac2a785,814.5833333333334,,839.6666666666666,835.3333333333334,641.6666666666666,849.35,814.75,674.3988095238095
control,5mers_rand_ref_adapter_01,d3ee7061-5856-4c3a-bdba-c0c7ac18461d,787.6666666666666,844.5,642.5,849.4166666666666,889.6666666666666,819.5,,877.5833333333334
control,5mers_rand_ref_adapter_01,d4036038-8c30-4274-b089-b3eb224a2c5b,869.3333333333334,681.3333333333334,750.6666666666666,955.8888888888888,845.75,921.75,610.3333333333334,863.5
control,5mers_rand_ref_adapter_01,d403a791-c997-4ec6-8dfb-c482130e959f,825.3333333333334,840.3333333333334,777.0,865.2916666666666,854.1666666666666,739.0,815.8333333333334,791.6666666666666
control,5mers_rand_ref_adapter_01,d406f1a4-2bb5-453e-a072-296964ad6c5c,940.3333333333334,832.1666666666666,892.0,901.0,801.5833333333334,790.5,869.6666666666666,859.4444444444445
control,5mers_rand_ref_adapter_01,d441f5fa-6e90-45e3-97d1-51c2403b326b,894.6666666666666,991.6666666666666,692.6666666666666,875.0,873.25,725.9166666666666,908.5,803.8333333333334
control,5mers_rand_ref_adapter_01,d4658617-60f0-496c-8b45-ff14f4af900e,884.0,671.5,601.1666666666666,833.3333333333334,676.8333333333334,739.3333333333334,739.5,885.25
control,5mers_rand_ref_adapter_01,d47116b1-4401-4bd6-8fcd-3f1292b4bacb,1017.5,832.3333333333334,613.6666666666666,820.6666666666666,635.1666666666666,683.5,670.3333333333334,824.7222222222222
control,5mers_rand_ref_adapter_01,d4748d0c-59f5-4836-878c-d6bb0fcea874,893.8333333333334,867.3333333333334,637.1666666666666,868.4166666666666,698.5833333333334,796.5,776.875,844.9166666666666
control,5mers_rand_ref_adapter_01,d4900900-5c48-4771-8e19-8976370f3438,878.8333333333334,1083.3333333333333,868.8333333333334,889.6666666666666,744.1666666666666,612.3333333333334,730.4666666666667,791.4666666666667
control,5mers_rand_ref_adapter_01,d495c38c-6be0-4919-8f6c-7739e4dfba50,868.0833333333334,791.4166666666666,958.3333333333334,943.9166666666666,811.3333333333334,804.8333333333334,636.7222222222222,998.0
control,5mers_rand_ref_adapter_01,d4bf08cd-d409-4227-9b3d-285c0dc669cd,900.1666666666666,731.4166666666666,838.4166666666666,983.6666666666666,900.1666666666666,848.3333333333334,786.7222222222222,
control,5mers_rand_ref_adapter_01,d4d2a7a3-fc7f-434c-99be-214ff1548222,817.3333333333334,822.0,844.3333333333334,862.5,725.8333333333334,678.6666666666666,685.75,885.7361111111111
control,5mers_rand_ref_adapter_01,d5431cf8-73b1-4f57-b55c-0487f1b5cd20,872.25,755.3333333333334,777.0,653.8888888888889,851.5,811.3333333333334,796.1666666666666,879.8888888888889
control,5mers_rand_ref_adapter_01,d54e2369-caf0-40ae-bdb2-1106c690651a,1005.6666666666666,824.0833333333334,818.4166666666666,814.3333333333334,820.3333333333334,628.5,687.3333333333334,722.0
control,5mers_rand_ref_adapter_01,d589da11-a248-4368-84b0-7b7388a10c19,933.5,783.8333333333334,878.4166666666666,764.3333333333334,798.8333333333334,624.75,611.3333333333334,616.3333333333334
control,5mers_rand_ref_adapter_01,d597d778-b83b-46f6-8de3-f38f0a59bd65,905.7916666666666,656.8333333333334,854.1666666666666,869.7777777777778,747.4166666666666,764.8333333333334,712.6666666666666,848.25
control,5mers_rand_ref_adapter_01,d5b2a3fd-8c47-4212-a3f0-427df997a367,901.2777777777778,827.0,940.1666666666666,883.3333333333334,759.8333333333334,734.5833333333334,751.9444444444445,792.4166666666666
control,5mers_rand_ref_adapter_01,d5e991cf-372d-4c8e-b67f-55ff882536ae,875.5,682.5,816.3333333333334,841.1666666666666,683.6666666666666,743.1666666666666,662.5833333333334,872.5
control,5mers_rand_ref_adapter_01,d5f553f0-4a89-4b5c-80c3-2218b3357725,718.0416666666666,784.0,896.1666666666666,829.4444444444445,728.0,662.0833333333334,768.4166666666666,647.1666666666666
control,5mers_rand_ref_adapter_01,d5f71b3a-9b29-48a1-8dff-c5e9d3ef7dab,810.1666666666666,892.8333333333334,968.0,782.5833333333334,1055.3333333333333,841.3333333333334,683.1666666666666,683.5833333333334
control,5mers_rand_ref_adapter_01,d615c36a-9ac2-43ba-a707-babff1260f58,872.5,784.1666666666666,812.8333333333334,846.0,692.1666666666666,726.5833333333334,701.3333333333334,847.4166666666666
control,5mers_rand_ref_adapter_01,d63f9e32-bd37-47c3-8410-9220c9cf9ad9,750.0555555555555,839.6666666666666,863.5,789.0,715.3333333333334,795.8333333333334,615.1666666666666,647.6666666666666
control,5mers_rand_ref_adapter_01,d6462ea8-ee41-4f35-8956-f8bf6ef0a0c2,1123.7222222222222,888.8333333333334,720.5,916.125,823.8333333333334,721.3333333333334,713.8333333333334,853.6666666666666
control,5mers_rand_ref_adapter_01,d6839d62-47d8-4f45-bc15-3f21c6bdad88,919.5,827.5,577.6666666666666,860.3888888888889,758.75,773.8333333333334,825.5,744.9761904761905
control,5mers_rand_ref_adapter_01,d68f80e3-e0cd-439a-801f-7ffaa8d319fb,911.5833333333334,685.5,874.4166666666666,832.9166666666666,654.1666666666666,728.1666666666666,751.0833333333334,623.7777777777778
control,5mers_rand_ref_adapter_01,d6ab5b3f-6048-4830-9676-e60f9da63cdb,868.4166666666666,849.6666666666666,738.3333333333334,878.0833333333334,750.1666666666666,714.8333333333334,819.1666666666666,856.5416666666666
control,5mers_rand_ref_adapter_01,d6e722b5-590b-4b58-bed7-431302ef9f00,885.0,843.6666666666666,694.75,878.952380952381,787.0,796.1666666666666,823.0333333333333,860.8333333333334
control,5mers_rand_ref_adapter_01,d6f18487-cc51-43d0-9b3e-5cf78032edd8,880.5,735.6666666666666,832.6666666666666,843.0,808.1666666666666,978.25,729.8333333333334,720.0555555555555
control,5mers_rand_ref_adapter_01,d6f6a43a-74d0-4886-b0e7-db1a8b2e9f78,894.1666666666666,885.6666666666666,904.5833333333334,630.2777777777778,844.5,637.0,827.5555555555555,
control,5mers_rand_ref_adapter_01,d71cd0da-576a-46a4-96e8-84bbe446df44,861.3333333333334,713.0,866.8333333333334,857.3666666666667,740.25,810.25,842.3333333333334,871.7777777777778
control,5mers_rand_ref_adapter_01,d7264858-ba6d-47e4-ac9f-4e6de26623d9,888.3333333333334,787.6666666666666,855.25,744.9583333333334,998.4166666666666,907.0,862.75,692.6041666666666
control,5mers_rand_ref_adapter_01,d731fa05-3fb8-42fc-895e-c586f8679ad4,915.8333333333334,941.3333333333334,945.0,894.8333333333334,941.1666666666666,778.9166666666666,745.8666666666667,730.2708333333334
control,5mers_rand_ref_adapter_01,d73250b8-4ee7-453f-bc84-2d6d1bffe147,899.875,666.5,787.4166666666666,880.9444444444445,749.0,726.5,768.0,822.25
control,5mers_rand_ref_adapter_01,d76b506e-1164-41d4-9e6b-3d1f3ae2d8dc,938.0,821.5833333333334,877.9166666666666,692.0833333333334,787.4333333333333,801.1666666666666,819.6666666666666,751.25
control,5mers_rand_ref_adapter_01,d77b5dca-a154-4202-9e7c-daa21a000a8b,912.8333333333334,725.8333333333334,893.8333333333334,868.1666666666666,684.5833333333334,729.0,862.3333333333334,823.0555555555555
control,5mers_rand_ref_adapter_01,d77e6c81-5ae5-4996-9180-94f39b169da3,886.0,712.6666666666666,626.8333333333334,845.0952380952381,970.3333333333334,800.0833333333334,637.1666666666666,923.3333333333334
control,5mers_rand_ref_adapter_01,d77fe999-4d5d-4482-aed5-23d4e24325e1,900.4444444444445,709.3333333333334,855.75,869.7916666666666,789.9166666666666,742.5833333333334,790.2222222222222,872.7083333333334
control,5mers_rand_ref_adapter_01,d7d0cc21-48c8-4755-82c3-59aadc9134cb,891.1666666666666,900.1666666666666,1045.0,809.1060606060606,631.6666666666666,921.5833333333334,777.5,710.6666666666666
control,5mers_rand_ref_adapter_01,d7fdb300-0adc-49da-9517-67e741c25fe3,957.3333333333334,824.0,663.8333333333334,850.0833333333334,835.5833333333334,857.0,1009.6666666666666,865.2380952380952
control,5mers_rand_ref_adapter_01,d831e72d-d685-4b43-88f9-7a1f88e8910a,911.9166666666666,676.3333333333334,660.0,792.5166666666667,683.75,739.0,791.0,
control,5mers_rand_ref_adapter_01,d8352410-fd5e-4dc9-9249-009361614e87,1004.5833333333334,746.75,830.6666666666666,834.5,894.5,754.2333333333333,811.0,747.7380952380952
control,5mers_rand_ref_adapter_01,d857bf49-fa13-4f54-b8e7-8e4c0c2d3433,881.75,702.5,862.6666666666666,862.0,700.6666666666666,657.1666666666666,706.5,860.9666666666667
control,5mers_rand_ref_adapter_01,d86a2adc-0877-4a84-8150-37aaf3c6dd7c,896.7222222222222,841.5,809.1666666666666,724.3333333333334,831.5,743.6666666666666,833.0,622.1666666666666
control,5mers_rand_ref_adapter_01,d892d270-dc65-49bc-a5c5-9aa7ace5b8fe,936.0833333333334,712.6666666666666,732.4166666666666,857.2222222222222,719.4166666666666,740.6666666666666,819.3333333333334,869.5
control,5mers_rand_ref_adapter_01,d895290c-4415-4137-922a-04120fc221b0,918.1666666666666,729.5,831.0833333333334,891.5833333333334,788.6666666666666,765.3333333333334,831.2619047619048,910.0833333333334
control,5mers_rand_ref_adapter_01,d8996132-9861-4590-b93a-07a8a546e666,857.0,933.5,1041.3333333333333,,899.8333333333334,962.1666666666666,891.8333333333334,808.0
control,5mers_rand_ref_adapter_01,d8a10b61-24bc-4f0f-8960-fff905bdac34,862.4166666666666,784.1666666666666,,,799.6666666666666,678.125,666.7083333333334,724.1666666666666
control,5mers_rand_ref_adapter_01,d8a5ce5e-c2f4-421f-8f64-301eb577c9af,857.25,799.6666666666666,820.3333333333334,851.9166666666666,733.0833333333334,786.5,833.1,819.7916666666666
control,5mers_rand_ref_adapter_01,d8d8d7f6-7fd9-494b-bf53-5bb8a4fd77b5,1083.0833333333333,770.3333333333334,843.5,841.5,831.0833333333334,747.5833333333334,636.0833333333334,727.5833333333334
control,5mers_rand_ref_adapter_01,d8e4f10e-69d6-4974-bca6-a15903992eae,1110.0,863.8333333333334,604.0833333333334,843.75,627.3333333333334,728.25,673.6666666666666,745.1666666666666
control,5mers_rand_ref_adapter_01,d8eb21af-0706-4a57-8ce1-2045c2d1bdf4,868.6666666666666,850.5,838.3333333333334,865.8333333333334,713.8333333333334,778.3333333333334,698.1666666666666,842.3333333333334
control,5mers_rand_ref_adapter_01,d8f2d46c-6ae3-41cb-a77d-20337b3ff3eb,927.4166666666666,828.8333333333334,853.5,888.4166666666666,,648.0,651.5,645.1666666666666
control,5mers_rand_ref_adapter_01,d8f6f372-1f19-408a-bb2a-0ee45e4935f2,866.75,643.25,830.8333333333334,845.1666666666666,672.0833333333334,752.9166666666666,757.4166666666666,824.9444444444445
control,5mers_rand_ref_adapter_01,d926f93e-f8d7-4aa4-97c4-8fc0a620d1e9,803.8333333333334,875.8333333333334,870.0,877.8333333333334,744.8333333333334,899.6666666666666,877.8333333333334,748.6666666666666
control,5mers_rand_ref_adapter_01,d9328d2e-8aec-4e2d-b2f5-10f4d72e408b,898.5,795.3333333333334,636.3333333333334,778.7222222222222,1023.1666666666666,852.6666666666666,642.5,848.9333333333333
control,5mers_rand_ref_adapter_01,d94ddb32-a4c0-49e0-9c0e-11d8f8aa9337,867.5833333333334,874.5,969.6666666666666,809.4583333333334,919.4166666666666,1028.4166666666667,746.0,639.0833333333334
control,5mers_rand_ref_adapter_01,d965e3c4-17a7-4b3a-aada-c66faaaa6d14,878.8333333333334,779.5,840.0,888.6666666666666,707.5833333333334,831.3333333333334,812.5416666666666,870.05
control,5mers_rand_ref_adapter_01,d98caa3d-94f3-4240-8901-b3ab30ea9c3e,897.3333333333334,908.6666666666666,1123.0,860.0833333333334,888.0,918.5,787.5,743.1666666666666
control,5mers_rand_ref_adapter_01,d9b9a334-b320-434e-8db8-35b2c4028824,1084.5833333333333,784.8333333333334,,875.1666666666666,836.3333333333334,639.0,748.8333333333334,708.3333333333334
control,5mers_rand_ref_adapter_01,d9c5a0a6-b880-47b8-a7de-4206a9908975,877.75,774.0,858.5,875.6666666666666,793.0833333333334,697.5,668.5,841.625
control,5mers_rand_ref_adapter_01,d9c5d6b4-fd89-4986-a80f-ece3a441d20a,890.9444444444445,649.1666666666666,842.5,828.7916666666666,717.8333333333334,995.75,,824.5277777777778
control,5mers_rand_ref_adapter_01,d9eb1480-eabb-443d-98cc-814969754342,1109.3333333333333,871.3333333333334,742.25,835.8333333333334,860.9166666666666,622.6666666666666,816.625,817.2333333333333
control,5mers_rand_ref_adapter_01,da19d3e6-f2da-4eca-b464-39807d816721,893.6666666666666,1006.6666666666666,818.3333333333334,759.6666666666666,893.5833333333334,926.5,659.1666666666666,834.625
control,5mers_rand_ref_adapter_01,da1c99aa-b981-4bbe-9868-0d35e74f3247,898.8333333333334,862.3333333333334,635.6666666666666,889.2333333333333,813.3333333333334,760.25,704.6666666666666,914.5
control,5mers_rand_ref_adapter_01,da57cc1b-f380-4c77-8d22-c75d0667a47a,894.3888888888889,950.6666666666666,892.3333333333334,843.7777777777778,963.0833333333334,886.3333333333334,810.75,664.1666666666666
control,5mers_rand_ref_adapter_01,da58a1c2-f47e-4e41-8d18-dba81a399a23,903.6666666666666,804.6666666666666,860.5,869.6111111111111,703.1666666666666,748.5,818.2916666666666,852.1666666666666
control,5mers_rand_ref_adapter_01,db78471a-d9e8-459a-95a4-d51445b2c5ef,921.9444444444443,763.0,861.8333333333334,889.25,738.1666666666666,865.6666666666666,690.8333333333334,877.8611111111111
control,5mers_rand_ref_adapter_01,dba55227-ab2d-4c9a-bd72-a9f840fea9a7,894.0833333333334,724.6666666666666,657.0833333333334,877.3333333333334,768.6666666666666,683.5,681.3333333333334,882.75
control,5mers_rand_ref_adapter_01,dbdcfe1c-911d-4824-bfff-0f28ba8fb611,1113.1666666666667,761.9166666666666,846.5,792.3333333333334,939.6666666666666,741.4166666666666,819.6666666666666,1043.6666666666667
control,5mers_rand_ref_adapter_01,dbdfb200-bd0c-4890-8ed7-f6ec891419b5,910.25,783.75,887.0,1016.875,862.6666666666666,601.0833333333334,652.3333333333334,915.7222222222222
control,5mers_rand_ref_adapter_01,dc1b519d-081e-457c-ac87-f56be2e1c955,1003.6666666666666,723.6666666666666,816.1666666666666,848.6666666666666,873.0833333333334,635.5,662.0,684.25
control,5mers_rand_ref_adapter_01,dc29f1be-e98c-498d-8185-762c72d573a3,910.0,734.1666666666666,829.5,894.4166666666666,813.8333333333334,744.5,836.2222222222222,876.2
control,5mers_rand_ref_adapter_01,dc2c65cb-4425-4131-ab0a-315b597201a1,908.0,803.1666666666666,664.6666666666666,866.8333333333334,713.9166666666666,748.0,674.8333333333334,877.4166666666666
control,5mers_rand_ref_adapter_01,dc36e3b3-e6fe-4dd1-8850-19046a8e3c25,1105.1666666666667,777.3333333333334,827.8333333333334,816.5666666666667,1046.0,683.5,767.1666666666666,759.4583333333334
control,5mers_rand_ref_adapter_01,dcb51aad-cda6-429b-b305-87a776331233,871.8333333333334,914.9166666666666,809.5,775.8703703703703,651.3333333333334,736.6666666666666,722.0833333333334,634.0
control,5mers_rand_ref_adapter_01,dcb7d50a-5674-40e1-b137-581490df3695,919.1666666666666,728.4583333333334,727.6666666666666,909.0555555555557,698.3333333333334,721.3333333333334,,874.25
control,5mers_rand_ref_adapter_01,dd10184a-c75d-413d-888b-06ae7472920d,874.5,833.5,742.5833333333334,877.0,741.5,893.8333333333334,827.9166666666666,821.6666666666666
control,5mers_rand_ref_adapter_01,dd305b19-c191-4b42-afb4-b3169eeda3ad,1101.388888888889,863.4166666666666,852.3333333333334,711.5,932.6666666666666,906.1666666666666,783.9444444444445,780.3888888888889
control,5mers_rand_ref_adapter_01,dd5a3812-c6c4-42dc-a1a2-f63ca95e9b6b,886.5,829.5833333333334,829.3333333333334,959.8333333333334,831.8333333333334,858.0,672.6111111111111,
control,5mers_rand_ref_adapter_01,dd643a6e-6b31-4f6c-af74-7c55a204a3fa,913.8333333333334,844.6666666666666,854.1666666666666,660.6111111111111,857.25,896.5,828.75,716.75
control,5mers_rand_ref_adapter_01,dd790873-4fab-44bf-93c4-cbb340d79a2a,889.4166666666666,791.3333333333334,631.8333333333334,945.3333333333334,721.1666666666666,702.3333333333334,734.3333333333334,871.8666666666667
control,5mers_rand_ref_adapter_01,dd7b8fb2-193b-4e3c-87c9-4a9b41655ae1,907.8333333333334,853.6666666666666,851.0,862.4166666666666,712.1666666666666,775.6666666666666,752.75,890.6666666666666
control,5mers_rand_ref_adapter_01,dd811d5c-769c-4000-96ca-6da06bf6bba7,945.0833333333334,891.5,832.6666666666666,885.3888888888889,772.5,883.1666666666666,721.8,760.75
control,5mers_rand_ref_adapter_01,dd8d304c-a24f-4907-9399-d617c7b92f50,867.5833333333334,770.5,796.3333333333334,837.9166666666666,748.4166666666666,767.3333333333334,808.0,821.2222222222222
